ID,Year,Loan Limit,Gender,Approved in Advance,Loan Type,Loan Purpose,Credit Worthiness,Open Credit,Business Or Commercial,Loan Amount,Rate of Interest,Interest rate spread,Upfront charges,Term(months),Negative Ammortization,Interest Only,Lump Sum Payment,Property Value,Construction Type,Occupancy Type,Secured by,Total Units,Income,Credit Type,Credit Score,Co-applicant Credit Type,Min Age,Max Age,Submission of Application,Loan to Value,Region,Default Status,Debt-to-Income Ratio,LTV Risk Bucket,Credit Score Bucket,i
111617,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$486,500.00",3.63%,0.2038,"$15,770.00",324,No,No,No,"$668,000.00",Site-Built,Principal Residence,home,1U,"$5,220.00",CRIF,665,CIB,45,,Yes,72.82934132,North,No,41,Moderate,Fair,
98005,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$326,500.00",3.38%,0.5005,"$8,156.25",240,No,No,No,"$438,000.00",Site-Built,Principal Residence,home,1U,"$4,740.00",CIB,680,EXP,45,,Yes,74.543379,South,No,43,Moderate,Good ,
87099,2019,non Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$636,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$7,860.00",EQUI,848,EXP,55,,Yes,152.2727273,South,Yes,39,Very High,Excellent,
132446,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$226,500.00",3.99%,0.3831,$0.00,180,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$6,780.00",EQUI,796,EXP,35,,Yes,54.18660287,South,Yes,39,Low,Very Good,
61008,2019,non Conforming Loan,Male,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$256,500.00",4.38%,0.3583,"$1,637.15",348,No,No,No,"$328,000.00",Site-Built,Principal Residence,home,1U,"$4,860.00",EXP,634,CIB,25,,Yes,78.20121951,North,No,37,Moderate,Fair,
53212,2019,Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Refinancing,Standard,No,No,"$126,500.00",3.50%,0.0626,"$2,823.33",360,No,No,No,"$148,000.00",Site-Built,Principal Residence,home,1U,"$2,520.00",CIB,782,CIB,55,,Yes,85.47297297,South,No,56,High,Very Good,
37714,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$206,500.00",4.13%,0.3405,$0.00,360,No,No,No,"$508,000.00",Site-Built,Principal Residence,home,1U,"$3,300.00",CIB,510,EXP,65,,No,40.6496063,North,No,37,Low,Poor ,
116186,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$106,500.00",3.99%,-0.0602,$0.00,360,No,No,No,"$118,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,700,CIB,74,,Yes,90.25423729,North,No,39,High,Good ,
97569,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$336,500.00",3.99%,0.3831,$0.00,360,Yes,No,No,"$428,000.00",Site-Built,Principal Residence,home,1U,"$5,340.00",CRIF,654,CIB,35,,Yes,78.62149533,South,Yes,31,Moderate,Fair,
111755,2019,non Conforming Loan,Unknown,Not Pre-Approved,Federal Housing Administration,Refinancing,Standard,No,Yes,"$226,500.00",4.38%,0.3831,$0.00,324,Yes,No,No,"$278,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EQUI,806,EXP,45,74,Yes,81.47482014,South,Yes,39,High,Excellent,
96350,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$336,500.00",3.75%,0.1525,$0.00,360,No,No,No,"$658,000.00",Site-Built,Principal Residence,home,1U,"$3,720.00",CRIF,830,CIB,55,,No,51.13981763,South,No,48,Low,Excellent,
94122,2019,Conforming Loan,Male,Not Pre-Approved,Federal Housing Administration,Refinancing,Standard,No,Yes,"$336,500.00",3.50%,0.5941,"$1,272.50",360,No,No,No,"$388,000.00",Site-Built,Principal Residence,home,1U,"$9,540.00",CIB,791,CIB,35,,Yes,86.72680412,North,No,46,High,Very Good,
65889,2019,Conforming Loan,Unknown,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$346,500.00",3.75%,0.1684,"$7,478.00",360,No,No,No,"$498,000.00",Site-Built,Principal Residence,home,1U,"$6,900.00",CRIF,691,CIB,55,,Yes,69.57831325,South,No,36,Moderate,Good ,
104907,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$606,500.00",3.63%,0.1371,$0.00,360,No,No,No,"$688,000.00",Site-Built,Principal Residence,home,1U,"$16,320.00",CRIF,641,EXP,25,,No,88.15406977,South,No,23,High,Fair,
156635,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$106,500.00",4.50%,1.0894,"$2,413.29",360,No,No,No,"$178,000.00",Site-Built,Principal Residence,home,1U,"$1,680.00",CRIF,570,CIB,65,,Yes,59.83146067,South,No,46,Low,Poor ,
93189,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$516,500.00",3.99%,0.256,"$1,495.00",360,No,No,No,"$708,000.00",Site-Built,Principal Residence,home,1U,"$11,700.00",CRIF,711,EXP,55,,No,72.9519774,North,No,36,Moderate,Good ,
108645,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$286,500.00",4.75%,0.3327,"$1,150.00",360,No,No,No,"$508,000.00",Site-Built,Principal Residence,home,1U,"$5,460.00",CRIF,654,EXP,35,,Yes,56.3976378,North,No,30,Low,Fair,
138998,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$436,500.00",4.88%,0.624,"$8,170.00",360,No,No,No,"$638,000.00",Site-Built,Principal Residence,home,1U,"$4,080.00",EXP,631,CIB,45,,Yes,68.4169279,South,No,58,Moderate,Fair,
60837,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$226,500.00",4.25%,0.7077,"$1,250.00",360,No,Yes,No,"$288,000.00",Site-Built,Principal Residence,home,1U,"$4,740.00",CIB,792,CIB,45,,Yes,78.64583333,South,No,45,Moderate,Very Good,
158353,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$246,500.00",3.00%,-0.7,"$1,296.25",360,No,No,No,"$248,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,514,CIB,25,,No,99.39516129,North,No,39,High,Poor ,
112440,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$226,500.00",4.63%,0.2652,$382.60,360,Yes,No,No,"$278,000.00",Site-Built,Principal Residence,home,1U,"$3,120.00",CIB,663,EXP,45,,No,81.47482014,South,No,48,High,Fair,
61658,2019,Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Refinancing,Standard,No,No,"$176,500.00",4.25%,0.237,"$1,750.00",360,No,No,No,"$228,000.00",Site-Built,Principal Residence,home,1U,"$3,180.00",EXP,643,EXP,65,,Yes,77.4122807,South,No,32,Moderate,Fair,
127575,2019,Conforming Loan,Unknown,Pre-Approved,Veterans Affairs,Home Purchase,Standard,No,No,"$156,500.00",3.63%,0.016,"$1,551.91",360,No,No,No,"$158,000.00",Site-Built,Principal Residence,home,1U,"$2,820.00",CRIF,845,EXP,65,,Yes,99.05063291,South,No,36,High,Excellent,
106859,2019,Conforming Loan,Joint,Pre-Approved,Federal Housing Administration,Home Purchase,Standard,No,Yes,"$346,500.00",3.75%,1.1404,"$6,023.01",360,No,Yes,No,"$358,000.00",Site-Built,Principal Residence,home,1U,"$6,960.00",EXP,509,EXP,35,,Yes,96.7877095,Central,No,47,High,Poor ,
101801,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$226,500.00",3.50%,-0.0504,"$3,990.00",360,No,No,No,"$358,000.00",Site-Built,Principal Residence,home,1U,"$4,440.00",CIB,713,CIB,55,,No,63.26815642,North,No,41,Moderate,Good ,
132453,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$206,500.00",4.00%,0.2731,$0.00,360,No,No,No,"$308,000.00",Site-Built,Principal Residence,home,1U,"$12,540.00",CRIF,686,CIB,55,,No,67.04545455,North,No,38,Moderate,Good ,
114040,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$256,500.00",3.88%,0.4529,"$4,829.10",360,No,No,No,"$448,000.00",Site-Built,Principal Residence,home,1U,"$2,520.00",CRIF,759,CIB,55,,Yes,57.25446429,South,No,44,Low,Very Good,
69255,2019,Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Refinancing,Non-Standard,No,No,"$216,500.00",3.63%,-0.0694,"$6,795.23",360,No,No,No,"$228,000.00",Site-Built,Principal Residence,home,1U,"$5,340.00",CIB,890,CIB,35,,Yes,94.95614035,South,No,41,High,Excellent,
76221,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$146,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$288,000.00",Site-Built,Principal Residence,home,1U,"$4,500.00",CRIF,565,CIB,45,,No,50.86805556,South,Yes,37,Low,Poor ,
80248,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Refinancing,Standard,No,No,"$406,500.00",2.75%,-0.6539,"$3,217.83",360,No,No,No,"$588,000.00",Site-Built,Principal Residence,home,1U,"$3,360.00",CRIF,832,CIB,55,,No,69.13265306,North,No,49,Moderate,Excellent,
36877,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$396,500.00",3.99%,0.1194,"$12,245.00",360,No,No,No,"$1,008,000.00",Site-Built,Principal Residence,home,1U,"$5,700.00",EXP,641,EXP,74,,Yes,39.33531746,South,No,41,Low,Fair,
94758,2019,Conforming Loan,Joint,Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$726,500.00",3.75%,0.0392,$998.96,360,No,No,No,"$908,000.00",Site-Built,Principal Residence,home,1U,"$9,840.00",CRIF,719,EXP,25,,No,80.01101322,Central,No,34,High,Good ,
167167,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$546,500.00",4.38%,0.9324,"$11,105.04",360,No,No,No,"$688,000.00",Site-Built,Principal Residence,home,1U,"$14,160.00",CRIF,839,EXP,55,,No,79.43313953,Central,No,20,Moderate,Excellent,
46484,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$306,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$3,000.00",EQUI,671,EXP,65,,Yes,73.32535885,South,Yes,39,Moderate,Good ,
55527,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$206,500.00",3.88%,0.3935,"$6,452.83",360,No,No,No,"$258,000.00",Site-Built,Principal Residence,home,1U,"$3,540.00",EXP,700,CIB,25,,Yes,80.03875969,South,No,48,High,Good ,
68132,2019,Conforming Loan,Joint,Pre-Approved,Conventional,Refinancing,Standard,No,No,"$396,500.00",4.99%,0.6849,"$5,070.00",360,No,No,No,"$498,000.00",Site-Built,Principal Residence,home,1U,"$10,440.00",CRIF,661,EXP,45,,Yes,79.6184739,North,No,35,Moderate,Fair,
66694,2019,Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$506,500.00",3.38%,-0.3882,$573.64,360,No,No,No,"$508,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,803,EXP,35,,Yes,99.70472441,South,No,39,High,Excellent,
86433,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$406,500.00",3.99%,0.3082,"$2,255.00",360,No,No,No,"$518,000.00",Site-Built,Principal Residence,home,1U,"$4,200.00",EXP,807,CIB,35,,Yes,78.47490347,South,No,46,Moderate,Excellent,
92886,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$86,500.00",4.50%,0.8856,"$3,141.50",360,No,No,No,"$208,000.00",Site-Built,Principal Residence,home,1U,"$6,600.00",CIB,503,CIB,35,,Yes,41.58653846,North,No,29,Low,Poor ,
142764,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$726,500.00",4.63%,0.3099,"$3,445.98",360,Yes,No,No,"$1,258,000.00",Site-Built,Principal Residence,home,1U,"$21,600.00",EXP,744,EXP,55,,No,57.75039746,North,No,27,Low,Very Good,
61777,2019,Conforming Loan,Male,Not Pre-Approved,Federal Housing Administration,Cash-out Refinancing,Standard,No,Yes,"$166,500.00",3.99%,0.3831,$0.00,180,No,No,No,"$208,000.00",Site-Built,Principal Residence,home,1U,"$4,920.00",CRIF,753,CIB,55,,Yes,80.04807692,Central,Yes,38,High,Very Good,
62637,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$316,500.00",4.99%,1.4227,"$6,332.19",360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$10,560.00",EXP,793,EXP,45,,Yes,75.71770335,North,No,38,Moderate,Very Good,
145824,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$486,500.00",3.63%,0.027,$0.00,360,No,No,No,"$858,000.00",Site-Built,Principal Residence,home,1U,"$6,960.00",EXP,887,EXP,35,,No,56.7016317,North,No,48,Low,Excellent,
120539,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$296,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$3,600.00",EQUI,705,EXP,45,,Yes,70.93301435,South,Yes,39,Moderate,Good ,
42850,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$306,500.00",3.99%,0.4628,"$4,257.80",360,No,No,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$6,180.00",CIB,788,EXP,45,,Yes,81.08465608,North,No,40,High,Very Good,
31682,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$416,500.00",3.99%,0.444,"$1,868.32",360,No,No,No,"$518,000.00",Site-Built,Principal Residence,home,1U,"$6,600.00",CRIF,751,CIB,55,,No,80.40540541,Central,No,30,High,Very Good,
99414,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$346,500.00",3.38%,0.6488,"$10,331.19",240,No,No,No,"$528,000.00",Site-Built,Principal Residence,home,1U,"$9,180.00",CIB,700,CIB,35,,Yes,65.625,Central,No,31,Moderate,Good ,
53093,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$246,500.00",3.99%,0.5128,"$5,576.79",360,No,No,No,"$428,000.00",Site-Built,Principal Residence,home,1U,"$3,120.00",CIB,632,CIB,65,,Yes,57.59345794,North,No,42,Low,Fair,
106503,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$146,500.00",3.99%,0.3831,$0.00,240,No,No,No,"$308,000.00",Site-Built,Principal Residence,home,1U,"$3,480.00",CRIF,822,CIB,55,,Yes,47.56493506,South,Yes,30,Low,Excellent,
173292,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Home Purchase,Standard,No,No,"$276,500.00",3.99%,0.3831,$0.00,360,Yes,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$4,140.00",EQUI,583,EXP,25,,No,66.14832536,Central,Yes,39,Moderate,Fair,
39790,2019,Conforming Loan,Unknown,Pre-Approved,Federal Housing Administration,Refinancing,Standard,No,Yes,"$416,500.00",3.63%,0.6949,"$6,746.03",360,No,No,No,"$488,000.00",Site-Built,Principal Residence,home,1U,"$5,340.00",CIB,584,EXP,45,,Yes,85.34836066,South,No,45,High,Fair,
137042,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$286,500.00",4.56%,0.4213,"$1,189.80",360,No,No,No,"$358,000.00",Site-Built,Principal Residence,home,1U,"$8,640.00",CRIF,871,EXP,25,,No,80.02793296,South,No,48,High,Excellent,
141882,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$366,500.00",3.63%,0.0435,"$5,060.00",360,No,No,No,"$708,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",CIB,568,CIB,45,,No,51.76553672,North,No,43,Low,Poor ,
37815,2019,Conforming Loan,Male,Not Pre-Approved,Federal Housing Administration,Cash-out Refinancing,Non-Standard,No,Yes,"$216,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,$0.00,EQUI,550,EXP,25,,Yes,51.79425837,South,Yes,39,Low,Poor ,
43542,2019,Conforming Loan,Female,Pre-Approved,Federal Housing Administration,Cash-out Refinancing,Standard,No,Yes,"$276,500.00",3.25%,0.1335,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",CRIF,681,CIB,55,,No,66.14832536,North,No,39,Moderate,Good ,
76415,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$466,500.00",3.88%,0.4104,"$3,938.40",360,No,No,No,"$598,000.00",Site-Built,Principal Residence,home,1U,"$10,860.00",CIB,536,CIB,45,,No,78.01003344,North,No,38,Moderate,Poor ,
89748,2019,Conforming Loan,Unknown,Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$296,500.00",4.99%,0.5536,"$5,501.88",360,No,No,No,"$318,000.00",Site-Built,Principal Residence,home,1U,"$15,600.00",EXP,896,EXP,35,,Yes,93.23899371,South,No,12,High,Excellent,
110586,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$406,500.00",3.38%,0.5578,"$9,359.00",240,No,No,No,"$758,000.00",Site-Built,Principal Residence,home,1U,"$9,660.00",CRIF,871,EXP,35,,Yes,53.62796834,North,No,34,Low,Excellent,
69289,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$216,500.00",3.99%,0.3831,$0.00,360,No,No,Yes,"$418,000.00",Site-Built,Investment Property,home,1U,"$12,360.00",EQUI,518,EXP,55,,No,51.79425837,South,Yes,39,Low,Poor ,
137464,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$156,500.00",4.38%,1.0345,"$5,930.18",324,No,No,No,"$228,000.00",Site-Built,Principal Residence,home,1U,"$3,060.00",CIB,836,EXP,45,,Yes,68.64035088,North,No,44,Moderate,Excellent,
49740,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$336,500.00",4.38%,0.0267,"$4,470.00",360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$4,440.00",EXP,703,CIB,45,,Yes,80.50239234,North,No,40,High,Good ,
170603,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$256,500.00",4.25%,0.3803,"$6,316.30",360,No,No,No,"$378,000.00",Site-Built,Principal Residence,home,1U,"$5,280.00",CIB,634,EXP,55,,Yes,67.85714286,North-East,No,39,Moderate,Fair,
151402,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$206,500.00",4.75%,1.1067,"$1,160.00",240,Yes,No,No,"$248,000.00",Site-Built,Principal Residence,home,1U,"$8,520.00",CIB,645,EXP,45,,Yes,83.26612903,North,No,25,High,Fair,
103947,2019,Conforming Loan,Male,Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$56,500.00",4.38%,1.6902,$0.00,180,No,No,No,"$328,000.00",Site-Built,Principal Residence,home,1U,"$1,680.00",CIB,890,CIB,74,,Yes,17.22560976,North,No,39,Low,Excellent,
55857,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$476,500.00",3.88%,0.3917,"$15,848.33",360,No,No,No,"$638,000.00",Site-Built,Principal Residence,home,3U,"$6,480.00",CRIF,868,EXP,35,,Yes,74.68652038,South,No,42,Moderate,Excellent,
132181,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$416,500.00",4.50%,0.1771,"$5,619.99",360,No,No,No,"$548,000.00",Site-Built,Investment Property,home,1U,"$11,340.00",CRIF,787,EXP,55,,No,76.00364964,North,No,37,Moderate,Very Good,
71336,2019,Conforming Loan,Joint,Pre-Approved,Federal Housing Administration,Home Purchase,Standard,No,Yes,"$296,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$4,860.00",EQUI,683,EXP,65,,Yes,70.93301435,North,Yes,39,Moderate,Good ,
97692,2019,Conforming Loan,Unknown,Pre-Approved,Conventional,Refinancing,Non-Standard,Yes,No,"$226,500.00",6.24%,1.632,$0.00,360,No,Yes,No,"$1,608,000.00",Site-Built,Principal Residence,home,1U,"$41,820.00",CRIF,718,CIB,55,,Yes,14.0858209,South,No,33,Low,Good ,
104613,2019,Conforming Loan,Female,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$326,500.00",3.63%,0.002,$0.00,360,No,No,No,"$488,000.00",Site-Built,Principal Residence,home,1U,"$5,460.00",CIB,861,CIB,35,,No,66.9057377,South,No,27,Moderate,Excellent,
149377,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$526,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$548,000.00",Site-Built,Principal Residence,home,1U,"$6,360.00",CIB,771,CIB,35,,No,96.07664234,North,Yes,47,High,Very Good,
65127,2019,Conforming Loan,Male,Not Pre-Approved,Conventional,Refinancing,Standard,No,No,"$206,500.00",4.50%,0.9357,"$6,250.00",360,No,No,No,"$298,000.00",Site-Built,Principal Residence,home,1U,"$5,520.00",CRIF,574,CIB,35,,Yes,69.29530201,South,No,35,Moderate,Poor ,
169352,2019,Conforming Loan,Joint,Pre-Approved,Conventional,Refinancing,Standard,No,No,"$176,500.00",4.99%,0.9403,"$4,450.00",360,No,No,No,"$228,000.00",Site-Built,Principal Residence,home,1U,"$7,380.00",EXP,572,EXP,45,,Yes,77.4122807,South,No,33,Moderate,Poor ,
65001,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Home Purchase,Standard,No,No,"$206,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$3,540.00",EQUI,691,EXP,25,,Yes,49.40191388,North,Yes,39,Low,Good ,
99811,2019,non Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$776,500.00",3.99%,0.3831,$0.00,360,No,No,No,"$988,000.00",Site-Built,Principal Residence,home,1U,"$16,560.00",CRIF,699,EXP,74,,Yes,78.59311741,North,Yes,30,Moderate,Good ,
33809,2019,Conforming Loan,Unknown,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$326,500.00",3.38%,-0.3684,$406.29,360,No,No,No,"$318,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,556,CIB,45,,Yes,102.672956,South,No,39,Very High,Poor ,
35241,2019,Conforming Loan,Joint,Not Pre-Approved,Conventional,Cash-out Refinancing,Non-Standard,No,No,"$366,500.00",3.99%,0.3831,$0.00,180,No,No,No,"$418,000.00",Site-Built,Principal Residence,home,1U,"$8,940.00",EQUI,586,EXP,65,,Yes,87.67942584,North,Yes,39,High,Fair,
85898,2019,Conforming Loan,Unknown,Not Pre-Approved,Conventional,Cash-out Refinancing,Standard,No,No,"$166,500.00",4.88%,1.1447,"$3,686.50",324,No,No,No,"$198,000.00",Site-Built,Principal Residence,home,1U,"$7,500.00",EXP,861,EXP,35,,Yes,84.09090909,South,No,41,High,Excellent,
88472,2019,Conforming Loan,Male,Not Pre-Approved,Veterans Affairs,Cash-out Refinancing,Standard,No,No,"$186,500.00",3.00%,-0.6302,"$2,090.32",360,No,No,No,"$338,000.00",Site-Built,Principal Residence,home,1U,"$5,760.00",EXP,693,CIB,65,,Yes,55.17751479,North,No,39,Low,Good ,
