ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
172563,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,626500,3.375,-0.4048,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,5100,CIB,581,CIB,45-54,not_inst,86.05769231,North,direct,0,48
55794,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,146500,3.75,0.1775,1951.13,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,2880,CIB,733,CIB,55-64,to_inst,40.92178771,south,direct,0,21
165280,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3060,EQUI,579,EXP,>74,to_inst,,North,direct,1,
139192,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,4.75,0.6145,14753,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,6240,CRIF,804,EXP,35-44,to_inst,79.27509294,south,direct,0,44
118952,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,336500,,,,360,not_neg,not_int,not_lpsm,,sb,ir,home,1U,9360,EQUI,648,EXP,65-74,to_inst,,south,direct,1,
69057,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,106500,4.25,0.8645,2456.96,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4380,CIB,705,EXP,65-74,to_inst,59.83146067,North,direct,0,29
91369,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,3.75,1.0476,3542.5,180,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,9540,CRIF,770,CIB,45-54,to_inst,50.93283582,south,direct,0,47
43947,2019,ncf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,756500,3.75,0.0445,6921.07,360,not_neg,not_int,not_lpsm,1538000,sb,pr,home,1U,16440,EXP,774,EXP,45-54,to_inst,49.18725618,south,direct,0,27
132213,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,626500,3.5,0.596,0,360,not_neg,not_int,not_lpsm,1208000,sb,pr,home,1U,14040,CIB,752,CIB,55-64,not_inst,51.86258278,North,direct,0,37
153481,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,4.875,0.5457,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,7080,EXP,547,EXP,45-54,not_inst,78.84615385,North,direct,0,22
138173,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,656500,4.375,0.4316,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,16860,EXP,780,EXP,45-54,not_inst,90.17857143,North,direct,0,42
117157,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,236500,4.25,0.6703,3105,180,not_neg,not_int,not_lpsm,388000,sb,ir,home,1U,15900,CRIF,781,EXP,55-64,to_inst,60.95360825,south,direct,0,27
145654,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,306500,4.625,0.7991,717.12,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,4740,CRIF,822,EXP,45-54,not_inst,85.61452514,central,direct,0,43
105685,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,4.5,0.2923,3765,300,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5640,CIB,650,EXP,55-64,to_inst,72.41847826,south,direct,0,25
66253,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,3.99,0.32,2731.25,360,not_neg,not_int,not_lpsm,848000,sb,pr,home,1U,6600,CIB,680,CIB,45-54,to_inst,51.4740566,North,direct,0,37
78450,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,3.625,0.6649,5710,240,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,7200,CIB,686,CIB,45-54,to_inst,83.29439252,south,direct,0,49
77441,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,3.625,0.085,4250,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,4800,CRIF,791,CIB,25-34,to_inst,80.03246753,south,direct,0,41
52935,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,186500,4.375,0.9247,6169.91,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3480,EXP,748,EXP,35-44,to_inst,75.2016129,south,direct,0,42
163632,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,3.75,0.0703,1097.79,360,not_neg,int_only,not_lpsm,448000,sb,pr,home,1U,3120,CRIF,594,CIB,<25,not_inst,59.48660714,south,direct,0,47
98323,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,596500,4.99,0.9411,2727.5,360,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,10320,CRIF,890,EXP,55-64,to_inst,64.27801724,North,direct,0,23
168493,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,1438000,sb,pr,home,1U,12000,EXP,724,CIB,65-74,to_inst,33.83171071,North,direct,1,24
80863,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,406500,3.5,0.0364,6109.07,360,not_neg,not_int,not_lpsm,1058000,sb,pr,home,1U,8160,CRIF,551,EXP,>74,not_inst,38.42155009,North,direct,0,43
113653,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,146500,4.375,0.9355,4322.98,324,neg_amm,not_int,not_lpsm,188000,sb,pr,home,1U,2880,EXP,536,EXP,65-74,to_inst,77.92553191,North,direct,0,37
166837,2019,cf,Female,,type2,p1,l1,nopc,b/c,106500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1680,EQUI,838,EXP,65-74,to_inst,,North,direct,1,
63842,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,4.5,1.4473,2300,180,not_neg,not_int,not_lpsm,308000,sb,ir,home,1U,9360,CRIF,749,CIB,45-54,to_inst,70.29220779,North,direct,0,31
41919,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,316500,4.625,1.1383,0,360,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,9720,EXP,759,EXP,45-54,not_inst,96.49390244,North,direct,0,34
135383,2019,cf,Male,nopre,type2,p1,l2,nopc,b/c,146500,4.625,1.5933,2320.66,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,2340,EXP,549,CIB,45-54,to_inst,98.98648649,North,direct,0,45
73331,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,496500,4.99,0.8526,8210,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,8820,EXP,878,CIB,45-54,to_inst,76.62037037,south,direct,0,36
110790,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.1392,3444.83,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5340,CIB,571,EXP,65-74,to_inst,56.29496403,North,direct,0,30
172661,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,516500,4.375,0.2408,20.48,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,12120,CRIF,734,EXP,35-44,not_inst,79.70679012,south,direct,0,30
121606,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,4.125,0.4036,3446,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,8760,CRIF,642,CIB,45-54,to_inst,55.39340102,south,direct,0,46
89930,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,346500,4.375,0.4066,1798.49,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,5160,EXP,576,EXP,25-34,not_inst,89.30412371,North,direct,0,44
98477,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,276500,3.625,-0.1265,1228.39,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,,CRIF,787,CIB,35-44,to_inst,79.45402299,North,direct,0,
75678,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.75,0.1307,6250,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,14460,CIB,700,EXP,25-34,not_inst,89.1337386,central,direct,0,26
147894,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.4684,5632.81,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,7440,EXP,735,EXP,25-34,to_inst,74.28057554,North,direct,0,29
47919,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,286500,3.25,-0.0827,8330,360,not_neg,not_int,not_lpsm,428000,sb,sr,home,1U,10320,CRIF,743,CIB,55-64,to_inst,66.93925234,south,direct,0,49
36336,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,386500,3.99,0.3503,8459,324,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,7920,EXP,705,CIB,45-54,to_inst,90.30373832,North,direct,0,34
74790,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,3.75,0.1521,2240.4,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,5100,CIB,685,CIB,55-64,not_inst,56.80515759,south,direct,0,41
149397,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,6900,CRIF,653,CIB,45-54,to_inst,81.80803571,North,direct,1,35
126061,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.375,-0.384,1238.88,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,4860,CRIF,900,EXP,35-44,not_inst,52.30870712,North,direct,0,47
122736,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,4.25,-0.0165,3405.63,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,10980,CRIF,505,EXP,>74,to_inst,53.59195402,south,direct,0,27
152110,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,3.75,0.3177,3290,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,4440,EXP,816,CIB,65-74,not_inst,64.44723618,North,direct,0,27
27113,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,656500,4.75,0.569,1390,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,6660,CRIF,588,EXP,25-34,not_inst,90.17857143,North,direct,0,48
115590,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,446500,4.125,0.5491,2905.06,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,9120,CIB,740,EXP,25-34,to_inst,97.48908297,North,direct,0,34
109720,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,186500,3.375,-0.4227,0,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,,EXP,872,EXP,>74,to_inst,85.55045872,south,direct,0,
106084,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,0.1182,1855.44,360,not_neg,int_only,not_lpsm,818000,sb,pr,home,1U,11040,CIB,565,CIB,65-74,to_inst,59.47432763,south,direct,0,28
141438,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,4.56,0.3977,8234,360,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,4320,EXP,860,CIB,35-44,to_inst,78.20121951,south,direct,0,44
90008,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,316500,3.99,0.4549,3516.75,300,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,5640,CRIF,602,EXP,65-74,to_inst,69.10480349,south,direct,0,49
46079,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,106500,3.99,1.8249,1171.71,240,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,1440,CIB,586,CIB,45-54,to_inst,77.17391304,south,direct,0,44
33844,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1486500,3.5,-0.1757,1150,360,not_neg,not_int,not_lpsm,2498000,sb,pr,home,1U,23280,EXP,640,CIB,45-54,to_inst,59.50760608,south,direct,0,39
92326,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,236500,4.75,1.1464,1282.28,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,4380,CIB,510,CIB,>74,to_inst,74.37106918,central,direct,0,61
79935,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,466500,,,,300,neg_amm,not_int,not_lpsm,608000,sb,pr,home,1U,10020,EXP,732,CIB,55-64,to_inst,76.72697368,south,direct,1,51
67723,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,4,-0.338,0,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,7200,CRIF,601,CIB,25-34,not_inst,59.95575221,south,direct,0,20
168538,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,316500,3.375,-0.3139,824.25,360,neg_amm,not_int,not_lpsm,318000,sb,pr,home,1U,,EXP,532,CIB,35-44,not_inst,99.52830189,North,direct,0,
86756,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,4.625,0.0091,1150,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,4740,CIB,745,EXP,25-34,to_inst,70.39748954,North,direct,0,46
58955,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,1146500,,,,360,not_neg,not_int,not_lpsm,1428000,sb,pr,home,1U,12540,CIB,607,EXP,45-54,not_inst,80.28711485,south,direct,1,42
152421,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,4.875,1.4467,2399,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,1500,CRIF,720,CIB,65-74,to_inst,21.36871508,North,direct,0,36
150990,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.99,0.5701,3062.5,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,4800,CIB,852,EXP,>74,to_inst,72.67156863,North,direct,0,35
166480,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.5,0.4498,3872.65,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,6120,CRIF,733,EXP,55-64,to_inst,73.86731392,south,direct,0,42
49024,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,656500,3.25,-0.535,5921.52,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,1U,,EXP,649,EXP,>74,to_inst,43.53448276,south,direct,0,
70797,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,4.5,0.6897,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,6000,EXP,739,EXP,55-64,not_inst,92.46411483,south,direct,0,38
123227,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,306500,4.25,-0.0738,1529,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,3900,CIB,875,EXP,>74,to_inst,73.32535885,south,direct,0,44
34772,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,156500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3300,EQUI,661,EXP,25-34,to_inst,,North,direct,1,
120520,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,,,,360,not_neg,not_int,lpsm,608000,sb,pr,home,1U,4320,EXP,591,CIB,45-54,to_inst,68.50328947,North,direct,1,47
170308,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,256500,,,,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,3900,CRIF,829,CIB,65-74,to_inst,89.0625,south,direct,1,48
78366,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,3.75,0.3904,,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,1740,CIB,869,CIB,65-74,to_inst,35.3219697,North,direct,0,49
164507,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,256500,3.99,1.3635,0,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,,CRIF,691,CIB,25-34,to_inst,95.70895522,North,direct,0,
55650,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,256500,3.99,0.3509,5721.25,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,3120,CIB,791,CIB,45-54,to_inst,26.77453027,south,direct,0,39
150632,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2640,EQUI,583,EXP,35-44,to_inst,,central,direct,1,
67660,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,476500,3.875,0.2285,0,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,4200,EXP,671,CIB,25-34,not_inst,90.24621212,North,direct,0,49
33840,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,3.99,0.5188,4360.31,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,5100,CRIF,565,CIB,55-64,to_inst,92.53472222,south,direct,0,39
124202,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4440,EXP,729,CIB,45-54,to_inst,93.53932584,North,direct,1,21
62519,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,3.875,0.1791,4625,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,9600,CRIF,694,CIB,45-54,to_inst,80.60471976,North,direct,0,20
77223,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,4.99,0.7643,2357.93,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2760,CIB,624,CIB,55-64,not_inst,84.42028986,North,direct,0,36
26287,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.75,0.4879,2343.75,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,1680,CIB,745,CIB,65-74,to_inst,16.68865435,North,direct,0,61
71051,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,426500,3.49,-0.038,0,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,7680,CRIF,674,EXP,45-54,not_inst,52.78465347,North,direct,0,60
57379,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,106500,3.99,0.9794,3228.58,180,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3960,CIB,725,EXP,65-74,to_inst,59.83146067,south,direct,0,26
80551,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,3.625,0.8243,0,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,,EXP,695,CIB,25-34,to_inst,95.86330935,south,direct,0,
103045,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,776500,,,,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,2U,7080,CIB,767,EXP,65-74,to_inst,51.49204244,North,direct,1,43
109230,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,536500,4.625,0.9438,8722.19,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,11400,EXP,605,CIB,25-34,to_inst,94.45422535,North,direct,0,26
28852,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,196500,,,,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3000,EXP,685,CIB,45-54,to_inst,99.24242424,central,direct,1,48
122963,2019,ncf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,336500,,,,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,6900,CIB,642,CIB,65-74,to_inst,58.21799308,south,direct,1,35
165233,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,426500,3.875,0.2427,7057.31,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,7140,CIB,730,CIB,35-44,to_inst,75.08802817,North,direct,0,30
84543,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,316500,4.5,1.0589,9282.5,360,not_neg,not_int,not_lpsm,428000,sb,ir,home,1U,6480,CIB,752,CIB,35-44,to_inst,73.94859813,south,direct,0,33
106896,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.6058,6126.88,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,2580,EXP,776,CIB,45-54,to_inst,40.59139785,south,direct,0,37
85329,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,686500,4.375,0.312,547.4,360,not_neg,not_int,not_lpsm,1418000,sb,pr,home,1U,9420,EXP,898,CIB,65-74,not_inst,48.41325811,south,direct,0,39
128721,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,246500,3.99,0.5549,4932,360,not_neg,not_int,not_lpsm,278000,sb,sr,home,1U,7680,EXP,719,EXP,25-34,to_inst,88.66906475,south,direct,0,38
77659,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,146500,,,,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,1200,CRIF,851,CIB,45-54,to_inst,82.30337079,south,direct,1,60
170290,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.99,0.9245,513.05,180,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4140,CIB,624,CIB,45-54,to_inst,71.78899083,south,direct,0,37
100450,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.875,0.144,2495.16,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,6720,CRIF,541,EXP,35-44,to_inst,73.53395062,North,direct,0,39
69712,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,306500,,,,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,2040,CIB,848,CIB,35-44,not_inst,96.3836478,North,direct,1,11
64321,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,616500,,,,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,2U,3180,CIB,677,EXP,45-54,not_inst,80.2734375,North,direct,1,38
74762,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,166500,5.5,1.4787,2585.44,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,5520,CIB,849,CIB,35-44,to_inst,84.09090909,south,direct,0,29
109913,2019,,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.5158,3155.43,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,4500,EXP,823,CIB,35-44,to_inst,59.90853659,south,direct,0,26
117334,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,86500,3.5,1.238,2128.18,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1200,EXP,859,CIB,35-44,not_inst,98.29545455,North,direct,0,42
112320,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,5.375,1.0874,2997.25,360,neg_amm,not_int,not_lpsm,448000,sb,pr,home,1U,2460,CIB,731,CIB,55-64,to_inst,37.16517857,central,direct,0,43
35922,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,236500,4.75,0.4442,1150,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,4140,CIB,643,CIB,35-44,to_inst,35.94224924,south,direct,0,41
152384,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,406500,4.375,-0.022,0,360,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1U,7380,EXP,703,CIB,55-64,to_inst,88.75545852,south,direct,0,38
42738,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,3.99,1.3091,2480.63,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,780,CIB,856,CIB,65-74,to_inst,55.43478261,south,direct,0,46
146559,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,356500,3.99,0.5217,0,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,6600,CIB,692,CIB,35-44,to_inst,94.31216931,south,direct,0,49
144195,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,3.875,0.2859,1250,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5100,CIB,573,EXP,45-54,to_inst,75.71770335,south,direct,0,42
72424,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,76500,3.875,0.9815,3057.4,180,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,1680,EXP,738,CIB,65-74,to_inst,55.43478261,south,direct,0,47
52157,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,406500,3.5,-0.4878,0,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,,CIB,825,CIB,25-34,not_inst,94.97663551,North,direct,0,
50138,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,9000,EQUI,617,EXP,35-44,not_inst,,North,direct,1,
116850,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,236500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3840,EQUI,763,EXP,45-54,to_inst,,North,direct,1,
117048,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.5,-0.1911,234.3,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,7440,EXP,706,EXP,25-34,not_inst,61.73857868,south,direct,0,33
25475,2019,cf,Joint,pre,type1,p2,l1,nopc,nob/c,196500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6120,EQUI,745,EXP,>74,to_inst,,North,direct,1,
34684,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,326500,,,,300,neg_amm,not_int,not_lpsm,338000,sb,pr,home,1U,5040,CIB,595,CIB,65-74,to_inst,96.59763314,North,direct,1,53
67842,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,346500,,,,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,7500,CIB,695,CIB,65-74,to_inst,96.7877095,south,direct,1,27
35031,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,2.99,-0.1434,4840,180,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,31860,CRIF,845,CIB,35-44,not_inst,56.7016317,south,direct,0,11
124496,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,226500,5.25,1.2269,3490,360,not_neg,not_int,not_lpsm,288000,sb,ir,home,1U,18240,CIB,667,CIB,45-54,to_inst,78.64583333,North,direct,0,44
32806,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,186500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10080,EQUI,822,EXP,35-44,to_inst,,south,direct,1,
28866,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.5596,4720,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,5880,CIB,849,EXP,65-74,to_inst,69.9704142,North,direct,0,38
59980,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.4443,4920,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,1800,EXP,628,CIB,65-74,to_inst,35.21505376,North,direct,0,47
96326,2019,,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,3.5,0.1471,3410.71,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,1320,CIB,898,CIB,55-64,to_inst,91.015625,south,direct,0,45
161685,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,546500,3.5,0.2562,7564.92,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,5100,EXP,852,CIB,45-54,not_inst,94.55017301,North,direct,0,49
